_t,s0_v1
.106776180698152,.9999983548652094
.1259411362080766,.9999983548652094
.1204654346338125,.9999983548652094
.1259411362080766,.9999983548652094
.106776180698152,.9999983548652094
.106776180698152,
.1259411362080766,.9999983548652094
.1259411362080766,.9999983548652094
.0876112251882272,.9999983548652094
.1259411362080766,.9999983548652094
.1259411362080766,.9999983548652094
.1204654346338125,.9999983548652094
.1204654346338125,.9999983548652094
.1259411362080766,.9999983548652094
.0876112251882272,.9999983548652094
.1286789869952088,.9999983548652094
.1232032854209446,.9999983548652094
.1259411362080766,.9999983548652094
.1286789869952088,
.1259411362080766,.9999983548652094
.1259411362080766,
.0903490759753593,.9999983548652094
.1259411362080766,.9999983548652094
.1232032854209446,.9999983548652094
.1259411362080766,.9999983548652094
.1259411362080766,.9999983548652094
.1259411362080766,.9999983548652094
.109514031485284,.9999983548652094
.1286789869952088,.9999983548652094
.0848733744010951,.9999983548652094
.106776180698152,.9999983548652094
.1232032854209446,.9999983548652094
.1259411362080766,.9999983548652094
.1232032854209446,.9999983548652094
.1204654346338125,.9999983548652094
.0903490759753593,.9999983548652094
.109514031485284,
.1040383299110199,.9999983548652094
.1177275838466804,.9999983548652094
.1204654346338125,.9999983548652094
.1259411362080766,.9999983548652094
.1204654346338125,.9999983548652094
.1286789869952088,.9999983548652094
.1177275838466804,.9999983548652094
.1259411362080766,.9999983548652094
.1177275838466804,.9999983548652094
.1204654346338125,.9999983548652094
.1204654346338125,.9999983548652094
.1232032854209446,.9999983548652094
.1259411362080766,.9999983548652094
.1396303901437372,.9999983548652094
.1286789869952088,.9999983548652094
.1232032854209446,.9999983548652094
.1232032854209446,.9999983548652094
.1232032854209446,.9999983548652094
.1423682409308693,.9999983548652094
.1368925393566051,.9999983548652094
.1232032854209446,.9999983548652094
.1259411362080766,.9999983548652094
.1396303901437372,.9999983548652094
.1232032854209446,.9999983548652094
.1177275838466804,.9999983548652094
.1204654346338125,.9999983548652094
.1232032854209446,.9999983548652094
.1204654346338125,.9999983548652094
.0876112251882272,.9999983548652094
.1232032854209446,.9999983548652094
.1286789869952088,.9999983548652094
.1177275838466804,.9999983548652094
.1396303901437372,.9999983548652094
.1396303901437372,.9999983548652094
.1396303901437372,.9999983548652094
.1232032854209446,.9999983548652094
.1423682409308693,.9999983548652094
.1396303901437372,.9999983548652094
.1396303901437372,.9999983548652094
.1368925393566051,.9999983548652094
.1368925393566051,.9999983548652094
.1259411362080766,.9999983548652094
.1451060917180014,.9999983548652094
.1368925393566051,.9999983548652094
.1423682409308693,.9999983548652094
.1396303901437372,.9999983548652094
.1232032854209446,.9999983548652094
.1478439425051335,.9999983548652094
.1204654346338125,.9999983548652094
.1286789869952088,.9999983548652094
.1204654346338125,.9999983548652094
.1232032854209446,.9999983548652094
.1423682409308693,
.1259411362080766,.9999983548652094
.1204654346338125,.9999983548652094
.1396303901437372,.9999983548652094
.1423682409308693,.9999983548652094
.1232032854209446,.9999983548652094
.1451060917180014,.9999983548652094
.1232032854209446,.9999983548652094
.1451060917180014,.9999983548652094
.1232032854209446,
.1286789869952088,.9999983548652094
.1259411362080766,
.0876112251882272,.9999983548652094
.1204654346338125,.9999983548652094
.1204654346338125,.9999983548652094
.0876112251882272,.9999983548652094
.1451060917180014,.9999983548652094
.1286789869952088,.9999983548652094
.1451060917180014,.9999983548652094
.1286789869952088,.9999983548652094
.1451060917180014,.9999983548652094
.1451060917180014,.9999983548652094
.1040383299110199,
.1451060917180014,.9999983548652094
.1286789869952088,
.1451060917180014,.9999983548652094
.1259411362080766,.9999983548652094
.1259411362080766,.9999983548652094
.1478439425051335,.9999983548652094
.1451060917180014,.9999983548652094
.1286789869952088,.9999983548652094
.1560574948665298,
.1232032854209446,.9999983548652094
.1396303901437372,.9999983548652094
.1423682409308693,.9999983548652094
.1451060917180014,.9999983548652094
.1451060917180014,.9999983548652094
.1396303901437372,.9999983548652094
.1478439425051335,
.1478439425051335,.9999983548652094
.1423682409308693,.9999983548652094
.1478439425051335,.9999983548652094
.1505817932922656,.9999983548652094
.1478439425051335,.9999983548652094
.0848733744010951,.9999983548652094
.1423682409308693,.9999983548652094
.1368925393566051,.9999983548652094
.1423682409308693,.9999983548652094
.1560574948665298,.9999983548652094
.1478439425051335,.9999983548652094
.1451060917180014,.9999983548652094
.1451060917180014,.9999983548652094
.1040383299110199,
.1451060917180014,.9999983548652094
.1423682409308693,.9999983548652094
.1478439425051335,
.1232032854209446,.9999983548652094
.1451060917180014,.9999983548652094
.1232032854209446,.9999983548652094
.1451060917180014,.9999983548652094
.1423682409308693,.9999983548652094
.1478439425051335,.9999983548652094
.1560574948665298,.9999983548652094
.1177275838466804,.9999983548652094
.1451060917180014,.9999983548652094
.1396303901437372,.9999983548652094
.1587953456536619,.9999980791097517
.1177275838466804,.9999983548652094
.1204654346338125,.9999983548652094
.1451060917180014,.9999983548652094
.0848733744010951,
.1368925393566051,.9999983548652094
.1423682409308693,.9999983548652094
.1587953456536619,.9999980791097517
.1423682409308693,.9999983548652094
.1478439425051335,.9999983548652094
.1478439425051335,.9999983548652094
.1451060917180014,.9999983548652094
.1451060917180014,
.1478439425051335,.9999983548652094
.0848733744010951,.9999983548652094
.1423682409308693,.9999983548652094
.1587953456536619,.9999980791097517
.1587953456536619,.9999980791097517
.1451060917180014,.9999983548652094
.161533196440794,.9999980791097517
.1423682409308693,.9999983548652094
.161533196440794,.9999980791097517
.1232032854209446,.9999983548652094
.1478439425051335,
.1587953456536619,.9999980791097517
.1642710472279261,
.0876112251882272,.9999983548652094
.1642710472279261,.9999978032038209
.1642710472279261,.9999978032038209
.161533196440794,.9999980791097517
.1642710472279261,.9999978032038209
.1232032854209446,.9999983548652094
.1177275838466804,
.0876112251882272,.9999983548652094
.161533196440794,.9999980791097517
.1451060917180014,.9999983548652094
.161533196440794,.9999980791097517
.1259411362080766,.9999983548652094
.109514031485284,.9999983548652094
.161533196440794,.9999980791097517
.1451060917180014,.9999983548652094
.1642710472279261,.9999978032038209
.161533196440794,.9999980791097517
.1451060917180014,.9999983548652094
.1451060917180014,.9999983548652094
.1232032854209446,.9999983548652094
.1423682409308693,.9999983548652094
.161533196440794,.9999980791097517
.1368925393566051,.9999983548652094
.1478439425051335,.9999983548652094
.1560574948665298,.9999983548652094
.1259411362080766,
.161533196440794,.9999980791097517
.106776180698152,.9999983548652094
.161533196440794,.9999980791097517
.161533196440794,.9999980791097517
.1177275838466804,.9999983548652094
.1396303901437372,.9999983548652094
.1396303901437372,.9999983548652094
.1396303901437372,.9999983548652094
.1232032854209446,.9999983548652094
.1670088980150582,.9999978032038209
.1423682409308693,.9999983548652094
.1670088980150582,
.1259411362080766,.9999983548652094
.1670088980150582,.9999978032038209
.1587953456536619,.9999980791097517
.161533196440794,.9999980791097517
.1423682409308693,.9999983548652094
.1752224503764545,
.1670088980150582,.9999978032038209
.1587953456536619,.9999980791097517
.1587953456536619,.9999980791097517
.1451060917180014,.9999983548652094
.1642710472279261,.9999978032038209
.1670088980150582,.9999978032038209
.161533196440794,.9999980791097517
.0876112251882272,.9999983548652094
.1396303901437372,.9999983548652094
.1451060917180014,.9999983548652094
.1587953456536619,.9999980791097517
.1259411362080766,.9999983548652094
.1259411362080766,.9999983548652094
.1423682409308693,
.1642710472279261,.9999978032038209
.1642710472279261,.9999978032038209
.1779603011635866,.9999975270739967
.1478439425051335,.9999983548652094
.1670088980150582,.9999978032038209
.1232032854209446,.9999983548652094
.1286789869952088,.9999983548652094
.161533196440794,.9999980791097517
.1752224503764545,.9999975270739967
.1670088980150582,.9999978032038209
.1670088980150582,.9999978032038209
.0876112251882272,.9999983548652094
.1232032854209446,.9999983548652094
.1670088980150582,.9999978032038209
.1642710472279261,.9999978032038209
.1642710472279261,.9999978032038209
.1451060917180014,.9999983548652094
.1259411362080766,.9999983548652094
.1642710472279261,.9999978032038209
.1368925393566051,
.1451060917180014,
.1396303901437372,.9999983548652094
.1478439425051335,.9999983548652094
.1779603011635866,.9999975270739967
.161533196440794,.9999980791097517
.1177275838466804,.9999983548652094
.1806981519507187,
.1752224503764545,
.1642710472279261,.9999978032038209
.1670088980150582,.9999978032038209
.1642710472279261,.9999978032038209
.1423682409308693,.9999983548652094
.1779603011635866,.9999975270739967
.1779603011635866,.9999975270739967
.1806981519507187,.9999975270739967
.1642710472279261,.9999978032038209
.1779603011635866,.9999975270739967
.1642710472279261,.9999978032038209
.1451060917180014,.9999983548652094
.1177275838466804,.9999983548652094
.1779603011635866,.9999975270739967
.1423682409308693,
.1232032854209446,.9999983548652094
.1642710472279261,.9999978032038209
.1451060917180014,.9999983548652094
.1451060917180014,.9999983548652094
.1560574948665298,.9999983548652094
.1286789869952088,.9999983548652094
.106776180698152,.9999983548652094
.1779603011635866,.9999975270739967
.1587953456536619,.9999980791097517
.1642710472279261,.9999978032038209
.1642710472279261,.9999978032038209
.1642710472279261,.9999978032038209
.109514031485284,.9999983548652094
.1286789869952088,.9999983548652094
.1806981519507187,
.1806981519507187,.9999975270739967
.1177275838466804,
.0876112251882272,.9999983548652094
.1560574948665298,.9999983548652094
.1779603011635866,.9999975270739967
.1478439425051335,.9999983548652094
.1670088980150582,.9999978032038209
.1396303901437372,
.1368925393566051,.9999983548652094
.1396303901437372,.9999983548652094
.1834360027378508,.9999975270739967
.0985626283367557,.9999983548652094
.1670088980150582,.9999978032038209
.1752224503764545,.9999975270739967
.1834360027378508,.9999975270739967
.1670088980150582,.9999978032038209
.1834360027378508,.9999975270739967
.1834360027378508,.9999975270739967
.1834360027378508,
.1670088980150582,.9999978032038209
.1642710472279261,.9999978032038209
.1642710472279261,.9999978032038209
.1779603011635866,.9999975270739967
.1642710472279261,.9999978032038209
.1779603011635866,.9999975270739967
.1834360027378508,.9999975270739967
.1232032854209446,.9999983548652094
.1396303901437372,.9999983548652094
.1451060917180014,.9999983548652094
.1259411362080766,.9999983548652094
.1806981519507187,
.1834360027378508,.9999975270739967
.1834360027378508,.9999975270739967
.1642710472279261,.9999978032038209
.1834360027378508,.9999975270739967
.1642710472279261,.9999978032038209
.1642710472279261,.9999978032038209
.1232032854209446,.9999983548652094
.1834360027378508,.9999975270739967
.1834360027378508,.9999975270739967
.1232032854209446,.9999983548652094
.1670088980150582,
.1834360027378508,.9999975270739967
.1752224503764545,.9999975270739967
.1834360027378508,.9999975270739967
.1204654346338125,.9999983548652094
.1943874058863792,
.1834360027378508,.9999975270739967
.1259411362080766,.9999983548652094
.1259411362080766,.9999983548652094
.161533196440794,.9999980791097517
.1779603011635866,.9999975270739967
.1834360027378508,.9999975270739967
.1834360027378508,.9999975270739967
.1806981519507187,
.1834360027378508,.9999975270739967
.1806981519507187,.9999975270739967
.1752224503764545,.9999975270739967
.1943874058863792,.9999975270739967
.1943874058863792,.9999975270739967
.1943874058863792,.9999975270739967
.1560574948665298,.9999983548652094
.1971252566735113,.9999975270739967
.1670088980150582,.9999978032038209
.1861738535249829,.9999975270739967
.1806981519507187,.9999975270739967
.1204654346338125,.9999983548652094
.1806981519507187,.9999975270739967
.1834360027378508,.9999975270739967
.1861738535249829,.9999975270739967
.1834360027378508,.9999975270739967
.1834360027378508,.9999975270739967
.1834360027378508,.9999975270739967
.1752224503764545,.9999975270739967
.1806981519507187,.9999975270739967
.1943874058863792,.9999975270739967
.1971252566735113,.9999975270739967
.1834360027378508,.9999975270739967
.1642710472279261,.9999978032038209
.1971252566735113,.9999975270739967
.1806981519507187,.9999975270739967
.1971252566735113,.9999975270739967
.1560574948665298,.9999983548652094
.1834360027378508,.9999975270739967
.1642710472279261,.9999978032038209
.1943874058863792,.9999975270739967
.2026009582477755,.9999975270739967
.1232032854209446,
.1642710472279261,.9999978032038209
.1560574948665298,
.1451060917180014,.9999983548652094
.1204654346338125,.9999983548652094
.1779603011635866,
.1998631074606434,.9999975270739967
.1943874058863792,.9999975270739967
.1670088980150582,
.109514031485284,.9999983548652094
.1943874058863792,.9999975270739967
.2026009582477755,
.2026009582477755,
.1998631074606434,.9999975270739967
.1779603011635866,.9999975270739967
.1806981519507187,.9999975270739967
.1861738535249829,.9999975270739967
.1971252566735113,.9999975270739967
.1998631074606434,.9999975270739967
.0876112251882272,.9999983548652094
.1204654346338125,
.1998631074606434,.9999975270739967
.1259411362080766,.9999983548652094
.1998631074606434,.9999975270739967
.1998631074606434,.9999975270739967
.1971252566735113,.9999975270739967
.1642710472279261,.9999978032038209
.1861738535249829,.9999975270739967
.2026009582477755,.9999975270739967
.1998631074606434,.9999975270739967
.1232032854209446,.9999983548652094
.1779603011635866,.9999975270739967
.1971252566735113,.9999975270739967
.1971252566735113,.9999975270739967
.2026009582477755,.9999975270739967
.1998631074606434,.9999975270739967
.2026009582477755,.9999975270739967
.1861738535249829,
.1998631074606434,.9999975270739967
.1861738535249829,.9999975270739967
.1971252566735113,.9999975270739967
.106776180698152,.9999983548652094
.1560574948665298,.9999983548652094
.1560574948665298,.9999983548652094
.1998631074606434,.9999975270739967
.1998631074606434,.9999975270739967
.2026009582477755,.9999975270739967
.1642710472279261,.9999978032038209
.1861738535249829,.9999975270739967
.2026009582477755,.9999975270739967
.2026009582477755,
.2053388090349076,.9999972502588789
.1779603011635866,.9999975270739967
.1998631074606434,.9999975270739967
.2053388090349076,.9999972502588789
.1998631074606434,.9999975270739967
.1998631074606434,.9999975270739967
.1943874058863792,.9999975270739967
.2026009582477755,.9999975270739967
.2053388090349076,.9999972502588789
.2053388090349076,.9999972502588789
.2026009582477755,.9999975270739967
.2135523613963039,.9999972502588789
.2026009582477755,.9999975270739967
.1204654346338125,.9999983548652094
.2026009582477755,.9999975270739967
.2026009582477755,
.2053388090349076,.9999972502588789
.1451060917180014,.9999983548652094
.216290212183436,.9999972502588789
.2026009582477755,.9999975270739967
.2026009582477755,.9999975270739967
.1779603011635866,
.1396303901437372,.9999983548652094
.1259411362080766,.9999983548652094
.1451060917180014,.9999983548652094
.2026009582477755,.9999975270739967
.106776180698152,.9999983548652094
.2135523613963039,.9999972502588789
.1642710472279261,.9999978032038209
.2217659137577002,.9999972502588789
.216290212183436,.9999972502588789
.216290212183436,.9999972502588789
.1779603011635866,.9999975270739967
.2026009582477755,.9999975270739967
.2026009582477755,.9999975270739967
.2053388090349076,.9999972502588789
.216290212183436,.9999972502588789
.1752224503764545,
.2053388090349076,.9999972502588789
.1368925393566051,.9999983548652094
.1560574948665298,.9999983548652094
.1587953456536619,.9999980791097517
.1779603011635866,.9999975270739967
.1861738535249829,.9999975270739967
.1916495550992471,.9999975270739967
.1423682409308693,.9999983548652094
.2026009582477755,
.2026009582477755,.9999975270739967
.2190280629705681,.9999972502588789
.2190280629705681,.9999972502588789
.2053388090349076,.9999972502588789
.2190280629705681,
.1642710472279261,.9999978032038209
.1232032854209446,.9999983548652094
.2190280629705681,.9999972502588789
.216290212183436,.9999972502588789
.1998631074606434,.9999975270739967
.216290212183436,.9999972502588789
.216290212183436,.9999972502588789
.1779603011635866,.9999975270739967
.2190280629705681,.9999972502588789
.2217659137577002,.9999972502588789
.2245037645448323,.9999972502588789
.2217659137577002,.9999972502588789
.1861738535249829,.9999975270739967
.2217659137577002,.9999972502588789
.1204654346338125,.9999983548652094
.2190280629705681,.9999972502588789
.2327173169062286,.9999972502588789
.1998631074606434,.9999975270739967
.2217659137577002,.9999972502588789
.2217659137577002,.9999972502588789
.1971252566735113,
.1834360027378508,.9999975270739967
.2026009582477755,.9999975270739967
.161533196440794,
.2217659137577002,.9999972502588789
.2245037645448323,.9999972502588789
.2190280629705681,.9999972502588789
.1998631074606434,.9999975270739967
.1971252566735113,.9999975270739967
.2217659137577002,
.1806981519507187,.9999975270739967
.2354551676933607,.9999972502588789
.2053388090349076,.9999972502588789
.1752224503764545,.9999975270739967
.2217659137577002,.9999972502588789
.2272416153319644,.9999972502588789
.2327173169062286,
.1779603011635866,.9999975270739967
.2245037645448323,.9999972502588789
.1998631074606434,.9999975270739967
.1806981519507187,.9999975270739967
.0903490759753593,.9999983548652094
.2354551676933607,.9999972502588789
.2354551676933607,.9999972502588789
.2217659137577002,.9999972502588789
.2217659137577002,.9999972502588789
.1998631074606434,.9999975270739967
.2245037645448323,.9999972502588789
.2053388090349076,.9999972502588789
.2053388090349076,.9999972502588789
.2217659137577002,.9999972502588789
.2217659137577002,.9999972502588789
.216290212183436,.9999972502588789
.2217659137577002,.9999972502588789
.1861738535249829,.9999975270739967
.1806981519507187,
.2190280629705681,.9999972502588789
.2327173169062286,.9999972502588789
.2217659137577002,.9999972502588789
.2245037645448323,.9999972502588789
.2217659137577002,.9999972502588789
.2354551676933607,.9999972502588789
.2354551676933607,.9999972502588789
.1943874058863792,
.2354551676933607,.9999972502588789
.2217659137577002,
.2135523613963039,
.1806981519507187,
.2190280629705681,.9999972502588789
.1834360027378508,.9999975270739967
.2026009582477755,.9999975270739967
.2217659137577002,.9999972502588789
.2190280629705681,.9999972502588789
.2190280629705681,.9999972502588789
.2409308692676249,.9999972502588789
.2354551676933607,
.1587953456536619,.9999980791097517
.1587953456536619,.9999980791097517
.2026009582477755,.9999975270739967
.2217659137577002,.9999972502588789
.106776180698152,.9999983548652094
.1177275838466804,
.2190280629705681,.9999972502588789
.1779603011635866,.9999975270739967
.1204654346338125,
.1232032854209446,.9999983548652094
.1943874058863792,.9999975270739967
.1204654346338125,.9999983548652094
.1204654346338125,.9999983548652094
.2381930184804928,.9999972502588789
.216290212183436,.9999972502588789
.2381930184804928,
.2381930184804928,.9999972502588789
.2135523613963039,.9999972502588789
.2381930184804928,.9999972502588789
.2381930184804928,.9999972502588789
.216290212183436,.9999972502588789
.216290212183436,.9999972502588789
.2190280629705681,.9999972502588789
.2327173169062286,.9999972502588789
.2135523613963039,.9999972502588789
.2135523613963039,.9999972502588789
.1971252566735113,.9999975270739967
.2409308692676249,.9999972502588789
.1943874058863792,.9999975270739967
.2354551676933607,.9999972502588789
.1259411362080766,.9999983548652094
.1806981519507187,.9999975270739967
.1478439425051335,.9999983548652094
.2381930184804928,.9999972502588789
.2381930184804928,.9999972502588789
.243668720054757,
.243668720054757,.9999972502588789
.1806981519507187,.9999975270739967
.2409308692676249,.9999972502588789
.2381930184804928,.9999972502588789
.2409308692676249,.9999972502588789
.1834360027378508,.9999975270739967
.2381930184804928,.9999972502588789
.2354551676933607,.9999972502588789
.2217659137577002,.9999972502588789
.2409308692676249,.9999972502588789
.1806981519507187,.9999975270739967
.2409308692676249,.9999972502588789
.2190280629705681,.9999972502588789
.2409308692676249,.9999972502588789
.2381930184804928,.9999972502588789
.2381930184804928,.9999972502588789
.2354551676933607,.9999972502588789
.2381930184804928,.9999972502588789
.1587953456536619,
.2409308692676249,.9999972502588789
.161533196440794,.9999980791097517
.1943874058863792,.9999975270739967
.1286789869952088,.9999983548652094
.2217659137577002,.9999972502588789
.1943874058863792,
.2190280629705681,
.2190280629705681,.9999972502588789
.2354551676933607,.9999972502588789
.2217659137577002,.9999972502588789
.2381930184804928,.9999972502588789
.2409308692676249,.9999972502588789
.2381930184804928,.9999972502588789
.2381930184804928,.9999972502588789
.2108145106091718,.9999972502588789
.2135523613963039,.9999972502588789
.2135523613963039,.9999972502588789
.216290212183436,.9999972502588789
.2354551676933607,.9999972502588789
.2381930184804928,.9999972502588789
.243668720054757,.9999972502588789
.2518822724161533,.9999972502588789
.2518822724161533,.9999972502588789
.1861738535249829,.9999975270739967
.1177275838466804,.9999983548652094
.2135523613963039,.9999972502588789
.2381930184804928,.9999972502588789
.1806981519507187,
.2546201232032854,.9999972502588789
.2217659137577002,.9999972502588789
.243668720054757,.9999972502588789
.243668720054757,.9999972502588789
.243668720054757,.9999972502588789
.2546201232032854,.9999972502588789
.2381930184804928,.9999972502588789
.2546201232032854,.9999972502588789
.2381930184804928,.9999972502588789
.243668720054757,.9999972502588789
.2217659137577002,.9999972502588789
.2354551676933607,.9999972502588789
.2190280629705681,.9999972502588789
.243668720054757,.9999972502588789
.2546201232032854,.9999972502588789
.1779603011635866,.9999975270739967
.2546201232032854,.9999972502588789
.2245037645448323,.9999972502588789
.243668720054757,.9999972502588789
.2409308692676249,.9999972502588789
.2409308692676249,.9999972502588789
.2409308692676249,.9999972502588789
.106776180698152,.9999983548652094
.1834360027378508,.9999975270739967
.2573579739904175,
.1368925393566051,.9999983548652094
.1560574948665298,.9999983548652094
.2245037645448323,.9999972502588789
.2409308692676249,.9999972502588789
.1752224503764545,
.2409308692676249,.9999972502588789
.2546201232032854,
.2217659137577002,.9999972502588789
.2573579739904175,.9999972502588789
.2409308692676249,.9999972502588789
.2546201232032854,.9999972502588789
.2573579739904175,.9999972502588789
.1779603011635866,.9999975270739967
.2354551676933607,.9999972502588789
.2518822724161533,.9999972502588789
.243668720054757,.9999972502588789
.2217659137577002,.9999972502588789
.2573579739904175,.9999972502588789
.1423682409308693,.9999983548652094
.2600958247775496,.9999972502588789
.2026009582477755,.9999975270739967
.2546201232032854,.9999972502588789
.1834360027378508,.9999975270739967
.1943874058863792,.9999975270739967
.216290212183436,.9999972502588789
.2217659137577002,.9999972502588789
.2327173169062286,.9999972502588789
.1834360027378508,.9999975270739967
.2546201232032854,.9999972502588789
.1998631074606434,.9999975270739967
.161533196440794,.9999980791097517
.1779603011635866,.9999975270739967
.2217659137577002,
.2600958247775496,.9999972502588789
.2135523613963039,.9999972502588789
.2600958247775496,.9999972502588789
.2546201232032854,.9999972502588789
.2546201232032854,.9999972502588789
.2600958247775496,.9999972502588789
.1806981519507187,.9999975270739967
.1177275838466804,.9999983548652094
.2600958247775496,
.1971252566735113,.9999975270739967
.2600958247775496,.9999972502588789
.2546201232032854,.9999972502588789
.2546201232032854,.9999972502588789
.2600958247775496,.9999972502588789
.2600958247775496,.9999972502588789
.2628336755646817,.9999972502588789
.2245037645448323,.9999972502588789
.2026009582477755,.9999975270739967
.243668720054757,.9999972502588789
.2600958247775496,.9999972502588789
.1204654346338125,
.2600958247775496,.9999972502588789
.2354551676933607,.9999972502588789
.1587953456536619,.9999980791097517
.2628336755646817,.9999972502588789
.2573579739904175,.9999972502588789
.2573579739904175,.9999972502588789
.2600958247775496,.9999972502588789
.2573579739904175,.9999972502588789
.2409308692676249,.9999972502588789
.2628336755646817,.9999972502588789
.2518822724161533,.9999972502588789
.2600958247775496,.9999972502588789
.2600958247775496,.9999972502588789
.2409308692676249,.9999972502588789
.0848733744010951,.9999983548652094
.2737850787132101,.9999972502588789
.2600958247775496,.9999972502588789
.2381930184804928,
.2600958247775496,.9999972502588789
.2600958247775496,.9999972502588789
.2573579739904175,.9999972502588789
.2600958247775496,.9999972502588789
.2217659137577002,.9999972502588789
.2546201232032854,.9999972502588789
.2600958247775496,.9999972502588789
.1998631074606434,.9999975270739967
.2737850787132101,.9999972502588789
.271047227926078,.9999972502588789
.2518822724161533,.9999972502588789
.2628336755646817,.9999972502588789
.2600958247775496,.9999972502588789
.2600958247775496,.9999972502588789
.161533196440794,.9999980791097517
.2245037645448323,.9999972502588789
.2737850787132101,.9999972502588789
.2600958247775496,.9999972502588789
.2628336755646817,
.2354551676933607,.9999972502588789
.2737850787132101,.9999972502588789
.1670088980150582,.9999978032038209
.2573579739904175,.9999972502588789
.2381930184804928,
.1177275838466804,.9999983548652094
.0876112251882272,.9999983548652094
.2765229295003422,.9999972502588789
.271047227926078,.9999972502588789
.2600958247775496,.9999972502588789
.271047227926078,.9999972502588789
.2737850787132101,.9999972502588789
.2409308692676249,.9999972502588789
.2628336755646817,.9999972502588789
.2792607802874743,
.271047227926078,.9999972502588789
.2737850787132101,.9999972502588789
.2600958247775496,.9999972502588789
.2765229295003422,.9999972502588789
.2792607802874743,.9999972502588789
.2600958247775496,.9999972502588789
.2409308692676249,
.2628336755646817,.9999972502588789
.1861738535249829,.9999975270739967
.243668720054757,.9999972502588789
.2792607802874743,.9999972502588789
.2573579739904175,.9999972502588789
.2518822724161533,.9999972502588789
.2765229295003422,.9999972502588789
.2600958247775496,.9999972502588789
.2628336755646817,.9999972502588789
.2381930184804928,.9999972502588789
.1587953456536619,.9999980791097517
